dataset; method; num_of_feat; wilcoxon_p; f1_results;
kr-vs-k-zero_vs_eight.dat; NO SELECTION; 6; null; [0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.4210526315789473,0.375]
kr-vs-k-zero_vs_eight.dat; ANOVA; 1; 0.10880943004054568; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
kr-vs-k-zero_vs_eight.dat; RELIEF; 1; 0.10880943004054568; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
kr-vs-k-zero_vs_eight.dat; INFORATION GAIN; 1; 0.10880943004054568; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
kr-vs-k-zero_vs_eight.dat; CHI SQUARE; 1; 0.10880943004054568; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
kr-vs-k-zero_vs_eight.dat; CORRELATION COEF; 1; 0.10880943004054568; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
zoo-3.dat; NO SELECTION; 16; null; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
zoo-3.dat; ANOVA; 1; 1; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
zoo-3.dat; RELIEF; 1; 1; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
zoo-3.dat; INFORATION GAIN; 1; 1; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
zoo-3.dat; CHI SQUARE; 1; 1; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
zoo-3.dat; CORRELATION COEF; 1; 1; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
kr-vs-k-one_vs_fifteen.dat; NO SELECTION; 6; null; [0.8,0.6206896551724138,0.7499999999999999,0.5555555555555556,0.375,0.375,0.9315068493150686,0.8484848484848484]
kr-vs-k-one_vs_fifteen.dat; ANOVA; 6; 0; [0.8,0.6206896551724138,0.7499999999999999,0.5555555555555556,0.375,0.375,0.9315068493150686,0.8484848484848484]
kr-vs-k-one_vs_fifteen.dat; RELIEF; 1; 0.546875; [0.8529411764705882,0.8235294117647058,0.0,0.9166666666666666,0.8181818181818181,0.8695652173913044,0.8,0.7333333333333334]
kr-vs-k-one_vs_fifteen.dat; INFORATION GAIN; 1; 0.9453125; [0.8529411764705882,0.8235294117647058,0.0,0.9166666666666666,0.8181818181818181,0.8695652173913044,0.5,0.0]
kr-vs-k-one_vs_fifteen.dat; CHI SQUARE; 2; 0.1484375; [0.8181818181818181,0.8235294117647058,0.9473684210526316,0.8695652173913044,0.8,0.8695652173913044,0.5,0.9295774647887324]
kr-vs-k-one_vs_fifteen.dat; CORRELATION COEF; 1; 1.0; [0.7199999999999999,0.8235294117647058,0.0,0.9166666666666666,0.6666666666666667,0.8695652173913044,0.8,0.0]
winequality-red-4.dat; NO SELECTION; 11; null; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
winequality-red-4.dat; ANOVA; 1; 1; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
winequality-red-4.dat; RELIEF; 1; 1; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
winequality-red-4.dat; INFORATION GAIN; 1; 1; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
winequality-red-4.dat; CHI SQUARE; 1; 1; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
winequality-red-4.dat; CORRELATION COEF; 1; 1; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
dermatology-6.dat; NO SELECTION; 34; null; [0.75,0.0,0.0,0.0,0.0,0.0,0.6363636363636365,0.6956521739130435]
dermatology-6.dat; ANOVA; 1; 0.10880943004054568; [0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.888888888888889,0.9411764705882353]
dermatology-6.dat; RELIEF; 1; 0.17971249487899976; [0.75,0.0,0.0,0.0,0.0,0.0,0.608695652173913,0.6363636363636364]
dermatology-6.dat; INFORATION GAIN; 1; 0.10880943004054568; [0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.888888888888889,0.9411764705882353]
dermatology-6.dat; CHI SQUARE; 1; 0.10880943004054568; [0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.888888888888889,0.9411764705882353]
dermatology-6.dat; CORRELATION COEF; 1; 0.10880943004054568; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
shuttle-2_vs_5.dat; NO SELECTION; 9; null; [0.9411764705882353,0.5599999999999999,0.23529411764705882,0.26666666666666666,0.15384615384615385,0.2,0.7659574468085107,0.9333333333333332]
