dataset; method; num_of_feat; num_of_elems; accuracy; balanced_acc; precision; recall; f1_score; tpr_fpr_tnr; matrix; scores
ecoli-0_vs_1.dat; NO SELECTION; 7; 220; 0.9545454545454546; 0.9671052631578947; 1.0; 0.9342105263157895; 0.9659863945578232; (0.9342105263157895,0.0,1.0); [[71,0],[5,34]]; ['all']
ecoli-0_vs_1.dat; ANOVA; 1; 220; 0.9818181818181818; 0.9863013698630136; 1.0; 0.9726027397260274; 0.9861111111111112; (0.9726027397260274,0.0,1.0); [[71,0],[2,37]]; [5]
ecoli-0_vs_1.dat; RELIEF; 1; 220; 0.9818181818181818; 0.9863013698630136; 1.0; 0.9726027397260274; 0.9861111111111112; (0.9726027397260274,0.0,1.0); [[71,0],[2,37]]; [5]
ecoli-0_vs_1.dat; INFORATION GAIN; 1; 220; 0.9818181818181818; 0.9863013698630136; 1.0; 0.9726027397260274; 0.9861111111111112; (0.9726027397260274,0.0,1.0); [[71,0],[2,37]]; [5]
ecoli-0_vs_1.dat; CHI SQUARE; 1; 220; 0.9818181818181818; 0.9863013698630136; 1.0; 0.9726027397260274; 0.9861111111111112; (0.9726027397260274,0.0,1.0); [[71,0],[2,37]]; [5]
ecoli-0_vs_1.dat; CORRELATION COEF; 1; 220; 0.9454545454545454; 0.961038961038961; 1.0; 0.922077922077922; 0.9594594594594594; (0.922077922077922,0.0,1.0); [[71,0],[6,33]]; [6]
ecoli1.dat; NO SELECTION; 7; 336; 0.8690476190476191; 0.857062937062937; 0.5384615384615384; 0.84; 0.6562499999999999; (0.84,0.1258741258741259,0.8741258741258742); [[21,18],[4,125]]; ['all']
ecoli1.dat; ANOVA; 3; 336; 0.8392857142857143; 0.7738095238095238; 0.6923076923076923; 0.6428571428571429; 0.6666666666666666; (0.6428571428571429,0.09523809523809523,0.9047619047619048); [[27,12],[15,114]]; [4,5,6]
ecoli1.dat; RELIEF; 4; 336; 0.8809523809523809; 0.8691883372734437; 0.5897435897435898; 0.8518518518518519; 0.6969696969696971; (0.8518518518518519,0.11347517730496454,0.8865248226950354); [[23,16],[4,125]]; [0,1,5,6]
ecoli1.dat; INFORATION GAIN; 3; 336; 0.8392857142857143; 0.7738095238095238; 0.6923076923076923; 0.6428571428571429; 0.6666666666666666; (0.6428571428571429,0.09523809523809523,0.9047619047619048); [[27,12],[15,114]]; [4,5,6]
ecoli1.dat; CHI SQUARE; 3; 336; 0.8392857142857143; 0.7775198938992043; 0.8205128205128205; 0.6153846153846154; 0.7032967032967034; (0.6153846153846154,0.0603448275862069,0.9396551724137931); [[32,7],[20,109]]; [2,5,6]
ecoli1.dat; CORRELATION COEF; 2; 336; 0.8333333333333334; 0.7683073229291717; 0.7692307692307693; 0.6122448979591837; 0.6818181818181818; (0.6122448979591837,0.07563025210084033,0.9243697478991597); [[30,9],[19,110]]; [1,6]
ecoli2.dat; NO SELECTION; 7; 336; 0.9404761904761905; 0.886240520043337; 0.8076923076923077; 0.8076923076923077; 0.8076923076923077; (0.8076923076923077,0.035211267605633804,0.9647887323943662); [[21,5],[5,137]]; ['all']
ecoli2.dat; ANOVA; 4; 336; 0.9404761904761905; 0.8958333333333334; 0.7692307692307693; 0.8333333333333334; 0.8; (0.8333333333333334,0.041666666666666664,0.9583333333333334); [[20,6],[4,138]]; [0,1,4,6]
ecoli2.dat; RELIEF; 5; 336; 0.9345238095238095; 0.8711583924349882; 0.8076923076923077; 0.7777777777777778; 0.7924528301886792; (0.7777777777777778,0.03546099290780142,0.9645390070921985); [[21,5],[6,136]]; [0,1,4,5,6]
ecoli2.dat; INFORATION GAIN; 4; 336; 0.9345238095238095; 0.8790209790209791; 0.7692307692307693; 0.8; 0.7843137254901961; (0.8,0.04195804195804196,0.958041958041958); [[20,6],[5,137]]; [0,1,4,5]
ecoli2.dat; CHI SQUARE; 5; 336; 0.9464285714285714; 0.9140929535232384; 0.7692307692307693; 0.8695652173913043; 0.8163265306122449; (0.8695652173913043,0.041379310344827586,0.9586206896551724); [[20,6],[3,139]]; [0,1,2,4,6]
ecoli2.dat; CORRELATION COEF; 6; 336; 0.9285714285714286; 0.8715277777777777; 0.7307692307692307; 0.7916666666666666; 0.76; (0.7916666666666666,0.04861111111111111,0.9513888888888888); [[19,7],[5,137]]; [1,2,3,4,5,6]
ecoli3.dat; NO SELECTION; 7; 336; 0.9404761904761905; 0.8701298701298701; 0.6111111111111112; 0.7857142857142857; 0.6875000000000001; (0.7857142857142857,0.045454545454545456,0.9545454545454546); [[11,7],[3,147]]; ['all']
ecoli3.dat; ANOVA; 5; 336; 0.9404761904761905; 0.891025641025641; 0.5555555555555556; 0.8333333333333334; 0.6666666666666667; (0.8333333333333334,0.05128205128205128,0.9487179487179487); [[10,8],[2,148]]; [0,1,4,5,6]
ecoli3.dat; RELIEF; 5; 336; 0.9404761904761905; 0.891025641025641; 0.5555555555555556; 0.8333333333333334; 0.6666666666666667; (0.8333333333333334,0.05128205128205128,0.9487179487179487); [[10,8],[2,148]]; [0,1,4,5,6]
ecoli3.dat; INFORATION GAIN; 5; 336; 0.9404761904761905; 0.891025641025641; 0.5555555555555556; 0.8333333333333334; 0.6666666666666667; (0.8333333333333334,0.05128205128205128,0.9487179487179487); [[10,8],[2,148]]; [0,1,4,5,6]
ecoli3.dat; CHI SQUARE; 5; 336; 0.9404761904761905; 0.891025641025641; 0.5555555555555556; 0.8333333333333334; 0.6666666666666667; (0.8333333333333334,0.05128205128205128,0.9487179487179487); [[10,8],[2,148]]; [0,1,4,5,6]
ecoli3.dat; CORRELATION COEF; 6; 336; 0.8928571428571429; 0.44642857142857145; 0.0; 0.0; 0.0; (0.0,0.10714285714285714,0.8928571428571429); [[0,18],[0,150]]; [1,2,3,4,5,6]
glass0.dat; NO SELECTION; 9; 214; 0.8037383177570093; 0.7775987107171636; 0.6857142857142857; 0.7058823529411765; 0.6956521739130436; (0.7058823529411765,0.1506849315068493,0.8493150684931506); [[24,11],[10,62]]; ['all']
glass0.dat; ANOVA; 2; 214; 0.8130841121495327; 0.7884331116038433; 0.8; 0.6829268292682927; 0.736842105263158; (0.6829268292682927,0.10606060606060606,0.8939393939393939); [[28,7],[13,59]]; [2,3]
glass0.dat; RELIEF; 2; 214; 0.7850467289719626; 0.7578358208955224; 0.7428571428571429; 0.65; 0.6933333333333334; (0.65,0.13432835820895522,0.8656716417910447); [[26,9],[14,58]]; [2,6]
