dataset; method; num_of_feat; num_of_elems; accuracy; balanced_acc; precision; recall; f1_score; tpr_fpr_tnr; matrix; scores
yeast5.dat; NO SELECTION; 8; 1484; 0.9797843665768194; 0.8763849319404875; 0.45454545454545453; 0.7692307692307693; 0.5714285714285714; (0.7692307692307693,0.01646090534979424,0.9835390946502057); [[10,12],[3,717]]; ['all']
yeast5.dat; ANOVA; 3; 1484; 0.9797843665768194; 0.8212190844772329; 0.6818181818181818; 0.6521739130434783; 0.6666666666666666; (0.6521739130434783,0.009735744089012517,0.9902642559109874); [[15,7],[8,712]]; [0,1,2]
yeast5.dat; RELIEF; 5; 1484; 0.9824797843665768; 0.8761460446247464; 0.5909090909090909; 0.7647058823529411; 0.6666666666666667; (0.7647058823529411,0.012413793103448275,0.9875862068965517); [[13,9],[4,716]]; [0,1,2,3,7]
yeast5.dat; INFORATION GAIN; 5; 1484; 0.9797843665768194; 0.8460446247464504; 0.5454545454545454; 0.7058823529411765; 0.6153846153846153; (0.7058823529411765,0.013793103448275862,0.9862068965517241); [[12,10],[5,715]]; [0,1,2,3,4]
yeast5.dat; CHI SQUARE; 3; 1484; 0.9797843665768194; 0.8212190844772329; 0.6818181818181818; 0.6521739130434783; 0.6666666666666666; (0.6521739130434783,0.009735744089012517,0.9902642559109874); [[15,7],[8,712]]; [0,1,2]
yeast5.dat; CORRELATION COEF; 2; 1484; 0.9757412398921833; 0.8125; 0.4090909090909091; 0.6428571428571429; 0.5000000000000001; (0.6428571428571429,0.017857142857142856,0.9821428571428571); [[9,13],[5,715]]; [1,2]
yeast-2_vs_8.dat; NO SELECTION; 8; 482; 0.9626556016597511; 0.98125; 0.1; 1.0; 0.18181818181818182; (1.0,0.0375,0.9625); [[1,9],[0,231]]; ['all']
yeast-2_vs_8.dat; ANOVA; 3; 482; 0.966804979253112; 0.9832635983263598; 0.2; 1.0; 0.33333333333333337; (1.0,0.03347280334728033,0.9665271966527197); [[2,8],[0,231]]; [1,2,5]
yeast-2_vs_8.dat; RELIEF; 7; 482; 0.9626556016597511; 0.98125; 0.1; 1.0; 0.18181818181818182; (1.0,0.0375,0.9625); [[1,9],[0,231]]; [0,1,2,3,5,6,7]
yeast-2_vs_8.dat; INFORATION GAIN; 3; 482; 0.9626556016597511; 0.98125; 0.1; 1.0; 0.18181818181818182; (1.0,0.0375,0.9625); [[1,9],[0,231]]; [0,2,5]
yeast-2_vs_8.dat; CHI SQUARE; 3; 482; 0.966804979253112; 0.9832635983263598; 0.2; 1.0; 0.33333333333333337; (1.0,0.03347280334728033,0.9665271966527197); [[2,8],[0,231]]; [1,2,5]
yeast-2_vs_8.dat; CORRELATION COEF; 6; 482; 0.966804979253112; 0.9832635983263598; 0.2; 1.0; 0.33333333333333337; (1.0,0.03347280334728033,0.9665271966527197); [[2,8],[0,231]]; [1,2,3,5,6,7]
yeast4.dat; NO SELECTION; 8; 1484; 0.9690026954177897; 0.9844384303112315; 0.11538461538461539; 1.0; 0.20689655172413793; (1.0,0.03112313937753721,0.9688768606224628); [[3,23],[0,716]]; ['all']
yeast4.dat; ANOVA; 4; 1484; 0.9716981132075472; 0.9149659863945578; 0.23076923076923078; 0.8571428571428571; 0.36363636363636365; (0.8571428571428571,0.027210884353741496,0.9727891156462585); [[6,20],[1,715]]; [0,1,2,7]
yeast4.dat; RELIEF; 5; 1484; 0.9703504043126685; 0.9850948509485095; 0.15384615384615385; 1.0; 0.2666666666666667; (1.0,0.02981029810298103,0.9701897018970189); [[4,22],[0,716]]; [0,1,2,3,7]
yeast4.dat; INFORATION GAIN; 3; 1484; 0.9703504043126685; 0.9024003623188406; 0.19230769230769232; 0.8333333333333334; 0.3125; (0.8333333333333334,0.028532608695652172,0.9714673913043478); [[5,21],[1,715]]; [0,1,2]
yeast4.dat; CHI SQUARE; 2; 1484; 0.967654986522911; 0.7733516483516483; 0.3076923076923077; 0.5714285714285714; 0.4; (0.5714285714285714,0.024725274725274724,0.9752747252747253); [[8,18],[6,710]]; [0,1]
yeast4.dat; CORRELATION COEF; 1; 1484; 0.9649595687331537; 0.48247978436657685; 0.0; 0.0; 0.0; (0.0,0.03504043126684636,0.9649595687331537); [[0,26],[0,716]]; [1]
ecoli4.dat; NO SELECTION; 7; 336; 0.9821428571428571; 0.9906832298136645; 0.7; 1.0; 0.8235294117647058; (1.0,0.018633540372670808,0.9813664596273292); [[7,3],[0,158]]; ['all']
ecoli4.dat; ANOVA; 3; 336; 0.9880952380952381; 0.99375; 0.8; 1.0; 0.888888888888889; (1.0,0.0125,0.9875); [[8,2],[0,158]]; [1,4,6]
ecoli4.dat; RELIEF; 3; 336; 0.9821428571428571; 0.9381551362683438; 0.8; 0.8888888888888888; 0.8421052631578948; (0.8888888888888888,0.012578616352201259,0.9874213836477987); [[8,2],[1,157]]; [4,5,6]
ecoli4.dat; INFORATION GAIN; 3; 336; 0.9880952380952381; 0.99375; 0.8; 1.0; 0.888888888888889; (1.0,0.0125,0.9875); [[8,2],[0,158]]; [1,4,5]
